2018-02-28_13-43-16 Ruebezahlstrasse 5 81739 Muenchen.png,0
2018-02-28_13-36-30 Guenzacher Strasse 2 87499 Wildpoldsried.png,1
2018-02-28_13-44-44 Waldperlacher Strasse 5 81739 Muenchen.png,0
2018-02-28_13-43-47 Lavaterstrasse 6 81739 Muenchen.png,0
2018-02-28_13-37-34 Hirtenweg 6 82266 Inning.png,0
2018-02-28_13-41-26 Am Ausblick 9 63879 Weibersbrunn.png,0
2018-02-28_13-37-10 Cypriansstrasse 10 87499 Wildpoldsried.png,1
2018-02-28_13-43-20 Ruebezahlstrasse 8 81739 Muenchen.png,0
2018-02-28_13-43-05 Pfarrweg 16 63879 Weibersbrunn.png,0
2018-02-28_13-40-24 Obere Alte Poststrasse 5 95485 Warmensteinach .png,0
2018-02-28_13-35-53 Bahnhofstrasse 15 87499 Wildpoldsried.png,0
2018-02-28_13-36-25 Gruentenstrasse 19 87499 Wildpoldsried.png,0
2018-02-28_13-38-05 Zweigstrasse 8 82266 Inning.png,0
2018-02-28_13-40-35 Obere Alte Poststrasse 13 95485 Warmensteinach .png,0
2018-02-28_13-44-48 Waldperlacher Strasse 7 81739 Muenchen.png,0
2018-02-28_13-34-13 Marktoberdorfer Strasse 8 87499 Wildpoldsried.png,0
2018-02-28_13-38-53 Am Kastenacker 4 82266 Inning.png,1
2018-02-28_13-42-06 Am Eichwald 17 63879 Weibersbrunn.png,0
2018-02-28_13-36-56 Guenzacher Strasse 20 87499 Wildpoldsried.png,0
2018-02-28_13-43-55 Lavaterstrasse 11 81739 Muenchen.png,1
2018-02-28_13-42-01 Am Eichwald 13 63879 Weibersbrunn.png,1
2018-02-28_13-37-17 Cypriansstrasse 15 87499 Wildpoldsried.png,1
2018-02-28_13-37-20 Cypriansstrasse 17 87499 Wildpoldsried.png,1
2018-02-28_13-35-07 Auf dem Ghau 3 87499 Wildpoldsried.png,1
2018-02-28_13-35-58 Bahnhofstrasse 18 87499 Wildpoldsried.png,0
2018-02-28_13-44-53 Waldperlacher Strasse 10 81739 Muenchen.png,0
2018-02-28_13-44-05 Lavaterstrasse 19 81739 Muenchen.png,0
2018-02-28_13-36-59 Cypriansstrasse 2 87499 Wildpoldsried.png,1
2018-02-28_13-43-17 Ruebezahlstrasse 6 81739 Muenchen.png,1
2018-02-28_13-41-07 Sudetenstrasse 15 95485 Warmensteinach .png,0
2018-02-28_13-43-02 Pfarrweg 14 63879 Weibersbrunn.png,0
2018-02-28_13-37-58 Zweigstrasse 3 82266 Inning.png,0
2018-02-28_13-36-16 Gruentenstrasse 12 87499 Wildpoldsried.png,0
2018-02-28_13-36-15 Gruentenstrasse 11 87499 Wildpoldsried.png,0
2018-02-28_13-36-18 Gruentenstrasse 14 87499 Wildpoldsried.png,0
2018-02-28_13-40-25 Obere Alte Poststrasse 6 95485 Warmensteinach .png,1
2018-02-28_13-44-00 Lavaterstrasse 15 81739 Muenchen.png,1
2018-02-28_13-41-40 Am Ausblick 19 63879 Weibersbrunn.png,0
2018-02-28_13-45-00 Waldperlacher Strasse 14 81739 Muenchen.png,0
2018-02-28_13-41-51 Am Eichwald 6 63879 Weibersbrunn.png,0
2018-02-28_13-36-04 Gruentenstrasse 3 87499 Wildpoldsried.png,1
2018-02-28_13-36-26 Gruentenstrasse 20 87499 Wildpoldsried.png,0
2018-02-28_13-43-59 Lavaterstrasse 14 81739 Muenchen.png,1
2018-02-28_13-34-31 Marktoberdorfer Strasse 17 87499 Wildpoldsried.png,1
2018-02-28_13-34-26 Marktoberdorfer Strasse 14 87499 Wildpoldsried.png,0
2018-02-28_13-44-03 Lavaterstrasse 17 81739 Muenchen.png,0
2018-02-28_13-38-42 Stegner Weg 16 82266 Inning.png,1
2018-02-28_13-41-50 Am Eichwald 5 63879 Weibersbrunn.png,0
2018-02-28_13-43-37 Ruebezahlstrasse 20 81739 Muenchen.png,0
2018-02-28_13-40-22 Obere Alte Poststrasse 3 95485 Warmensteinach .png,0
2018-02-28_13-34-47 Salzstrasse 8 87499 Wildpoldsried.png,0
2018-02-28_13-38-06 Zweigstrasse 9 82266 Inning.png,0
2018-02-28_13-42-56 Pfarrweg 9 63879 Weibersbrunn.png,0
2018-02-28_13-35-26 Auf dem Ghau 16 87499 Wildpoldsried.png,1
2018-02-28_13-40-31 Obere Alte Poststrasse 10 95485 Warmensteinach .png,1
2018-02-28_13-34-45 Salzstrasse 7 87499 Wildpoldsried.png,1
2018-02-28_13-38-26 Stegner Weg 4 82266 Inning.png,1
2018-02-28_13-34-07 Marktoberdorfer Strasse 4 87499 Wildpoldsried.png,0
2018-02-28_13-43-09 Pfarrweg 19 63879 Weibersbrunn.png,1
2018-02-28_13-35-39 Bahnhofstrasse 5 87499 Wildpoldsried.png,1
2018-02-28_13-42-49 Pfarrweg 5 63879 Weibersbrunn.png,0
2018-02-28_13-35-43 Bahnhofstrasse 8 87499 Wildpoldsried.png,0
2018-02-28_13-37-43 Hirtenweg 12 82266 Inning.png,1
2018-02-28_13-44-01 Lavaterstrasse 16 81739 Muenchen.png,1
2018-02-28_13-37-52 Hirtenweg 19 82266 Inning.png,0
2018-02-28_13-38-30 Stegner Weg 7 82266 Inning.png,1
2018-02-28_13-34-15 Marktoberdorfer Strasse 9 87499 Wildpoldsried.png,0
2018-02-28_13-42-18 Hauptstrasse 5 63879 Weibersbrunn.png,0
2018-02-28_13-41-57 Am Eichwald 10 63879 Weibersbrunn.png,1
2018-02-28_13-39-40 Kirchweg 18 95485 Warmensteinach .png,0
2018-02-28_13-36-39 Guenzacher Strasse 8 87499 Wildpoldsried.png,1
2018-02-28_13-41-17 Am Ausblick 2 63879 Weibersbrunn.png,0
2018-02-28_13-44-12 Matthissonstrasse 4 81739 Muenchen.png,1
2018-02-28_13-34-34 Marktoberdorfer Strasse 19 87499 Wildpoldsried.png,0
2018-02-28_13-34-25 Marktoberdorfer Strasse 13 87499 Wildpoldsried.png,0
2018-02-28_13-45-26 Am Bauernwald 8 81739 Muenchen.png,0
2018-02-28_13-44-36 Matthissonstrasse 20 81739 Muenchen.png,1
2018-02-28_13-37-40 Hirtenweg 10 82266 Inning.png,1
2018-02-28_13-42-03 Am Eichwald 15 63879 Weibersbrunn.png,1
2018-02-28_13-35-35 Bahnhofstrasse 2 87499 Wildpoldsried.png,0
2018-02-28_13-44-08 Matthissonstrasse 1 81739 Muenchen.png,1
2018-02-28_13-35-45 Bahnhofstrasse 9 87499 Wildpoldsried.png,1
2018-02-28_13-41-10 Sudetenstrasse 17 95485 Warmensteinach .png,1
2018-02-28_13-37-02 Cypriansstrasse 4 87499 Wildpoldsried.png,0
2018-02-28_13-37-37 Hirtenweg 8 82266 Inning.png,1
2018-02-28_13-36-58 Cypriansstrasse 1 87499 Wildpoldsried.png,0
2018-02-28_13-43-40 Lavaterstrasse 1 81739 Muenchen.png,0
2018-02-28_13-44-26 Matthissonstrasse 14 81739 Muenchen.png,1
2018-02-28_13-43-19 Ruebezahlstrasse 7 81739 Muenchen.png,0
2018-02-28_13-36-31 Guenzacher Strasse 3 87499 Wildpoldsried.png,1
2018-02-28_13-40-32 Obere Alte Poststrasse 11 95485 Warmensteinach .png,1
2018-02-28_13-40-47 Sudetenstrasse 1 95485 Warmensteinach .png,0
2018-02-28_13-44-17 Matthissonstrasse 7 81739 Muenchen.png,0
2018-02-28_13-36-07 Gruentenstrasse 5 87499 Wildpoldsried.png,1
2018-02-28_13-35-16 Auf dem Ghau 9 87499 Wildpoldsried.png,1
2018-02-28_13-39-16 Kirchweg 1 95485 Warmensteinach .png,0
2018-02-28_13-34-41 Salzstrasse 4 87499 Wildpoldsried.png,0
2018-02-28_13-40-58 Sudetenstrasse 9 95485 Warmensteinach .png,0
2018-02-28_13-44-15 Matthissonstrasse 6 81739 Muenchen.png,1
2018-02-28_13-37-44 Hirtenweg 13 82266 Inning.png,1
2018-02-28_13-42-58 Pfarrweg 11 63879 Weibersbrunn.png,2
2018-02-28_13-37-41 Hirtenweg 11 82266 Inning.png,1
2018-02-28_13-40-48 Sudetenstrasse 2 95485 Warmensteinach .png,1
2018-02-28_13-41-20 Am Ausblick 5 63879 Weibersbrunn.png,0
2018-02-28_13-42-00 Am Eichwald 12 63879 Weibersbrunn.png,0
2018-02-28_13-35-20 Auf dem Ghau 12 87499 Wildpoldsried.png,0
2018-02-28_13-35-41 Bahnhofstrasse 6 87499 Wildpoldsried.png,0
2018-02-28_13-44-23 Matthissonstrasse 12 81739 Muenchen.png,1
2018-02-28_13-35-55 Bahnhofstrasse 16 87499 Wildpoldsried.png,0
2018-02-28_13-36-52 Guenzacher Strasse 17 87499 Wildpoldsried.png,0
2018-02-28_13-41-47 Am Eichwald 3 63879 Weibersbrunn.png,0
2018-02-28_13-35-46 Bahnhofstrasse 10 87499 Wildpoldsried.png,0
2018-02-28_13-35-50 Bahnhofstrasse 13 87499 Wildpoldsried.png,1
2018-02-28_13-36-28 Guenzacher Strasse 1 87499 Wildpoldsried.png,0
2018-02-28_13-36-45 Guenzacher Strasse 13 87499 Wildpoldsried.png,0
2018-02-28_13-38-37 Stegner Weg 12 82266 Inning.png,0
2018-02-28_13-34-02 Marktoberdorfer Strasse 1 87499 Wildpoldsried.png,0
2018-02-28_13-41-42 Am Ausblick 20 63879 Weibersbrunn.png,1
2018-02-28_13-38-01 Zweigstrasse 5 82266 Inning.png,0
2018-02-28_13-43-35 Ruebezahlstrasse 19 81739 Muenchen.png,1
2018-02-28_13-42-37 Hauptstrasse 17 63879 Weibersbrunn.png,0
2018-02-28_13-43-49 Lavaterstrasse 7 81739 Muenchen.png,0
2018-02-28_13-38-09 Zweigstrasse 11 82266 Inning.png,0
2018-02-28_13-35-06 Auf dem Ghau 2 87499 Wildpoldsried.png,1
2018-02-28_13-44-30 Matthissonstrasse 16 81739 Muenchen.png,0
2018-02-28_13-40-51 Sudetenstrasse 4 95485 Warmensteinach .png,1
2018-02-28_13-37-21 Cypriansstrasse 18 87499 Wildpoldsried.png,0
2018-02-28_13-45-33 Am Bauernwald 13 81739 Muenchen.png,0
2018-02-28_13-43-31 Ruebezahlstrasse 16 81739 Muenchen.png,1
2018-02-28_13-38-29 Stegner Weg 6 82266 Inning.png,0
2018-02-28_13-36-33 Guenzacher Strasse 4 87499 Wildpoldsried.png,0
2018-02-28_13-44-33 Matthissonstrasse 18 81739 Muenchen.png,0
2018-02-28_13-42-46 Pfarrweg 3 63879 Weibersbrunn.png,0
2018-02-28_13-42-42 Hauptstrasse 20 63879 Weibersbrunn.png,0
2018-02-28_13-40-27 Obere Alte Poststrasse 7 95485 Warmensteinach .png,0
2018-02-28_13-42-19 Hauptstrasse 6 63879 Weibersbrunn.png,1
2018-02-28_13-42-54 Pfarrweg 8 63879 Weibersbrunn.png,0
2018-02-28_13-38-10 Zweigstrasse 12 82266 Inning.png,0
2018-02-28_13-36-53 Guenzacher Strasse 18 87499 Wildpoldsried.png,0
2018-02-28_13-37-26 Hirtenweg 1 82266 Inning.png,1
2018-02-28_13-42-31 Hauptstrasse 13 63879 Weibersbrunn.png,0
2018-02-28_13-36-09 Gruentenstrasse 6 87499 Wildpoldsried.png,0
2018-02-28_13-36-47 Guenzacher Strasse 14 87499 Wildpoldsried.png,0
2018-02-28_13-41-14 Sudetenstrasse 20 95485 Warmensteinach .png,0
2018-02-28_13-42-45 Pfarrweg 2 63879 Weibersbrunn.png,0
2018-02-28_13-44-50 Waldperlacher Strasse 8 81739 Muenchen.png,0
2018-02-28_13-35-37 Bahnhofstrasse 4 87499 Wildpoldsried.png,0
2018-02-28_13-43-10 Pfarrweg 20 63879 Weibersbrunn.png,0
2018-02-28_13-36-43 Guenzacher Strasse 11 87499 Wildpoldsried.png,0
2018-02-28_13-37-09 Cypriansstrasse 9 87499 Wildpoldsried.png,1
2018-02-28_13-44-22 Matthissonstrasse 11 81739 Muenchen.png,0
2018-02-28_13-34-06 Marktoberdorfer Strasse 3 87499 Wildpoldsried.png,0
2018-02-28_13-35-24 Auf dem Ghau 15 87499 Wildpoldsried.png,1
2018-02-28_13-38-17 Zweigstrasse 17 82266 Inning.png,0
2018-02-28_13-35-56 Bahnhofstrasse 17 87499 Wildpoldsried.png,0
2018-02-28_13-44-07 Lavaterstrasse 20 81739 Muenchen.png,0
2018-02-28_13-45-10 Waldperlacher Strasse 20 81739 Muenchen.png,0
2018-02-28_13-43-13 Ruebezahlstrasse 3 81739 Muenchen.png,0
2018-02-28_13-42-32 Hauptstrasse 14 63879 Weibersbrunn.png,0
2018-02-28_13-35-42 Bahnhofstrasse 7 87499 Wildpoldsried.png,0
2018-02-28_13-38-14 Zweigstrasse 15 82266 Inning.png,0
2018-02-28_13-38-41 Stegner Weg 15 82266 Inning.png,0
2018-02-28_13-38-33 Stegner Weg 9 82266 Inning.png,0
2018-02-28_13-38-49 Am Kastenacker 1 82266 Inning.png,1
2018-02-28_13-36-41 Guenzacher Strasse 10 87499 Wildpoldsried.png,0
2018-02-28_13-37-55 Zweigstrasse 1 82266 Inning.png,1
2018-02-28_13-38-16 Zweigstrasse 16 82266 Inning.png,2
2018-02-28_13-45-44 Am Bauernwald 20 81739 Muenchen.png,0
2018-02-28_13-35-59 Bahnhofstrasse 19 87499 Wildpoldsried.png,1
2018-02-28_13-43-52 Lavaterstrasse 9 81739 Muenchen.png,1
2018-02-28_13-34-10 Marktoberdorfer Strasse 6 87499 Wildpoldsried.png,0
2018-02-28_13-40-23 Obere Alte Poststrasse 4 95485 Warmensteinach .png,0
2018-02-28_13-38-32 Stegner Weg 8 82266 Inning.png,0
2018-02-28_13-42-21 Hauptstrasse 7 63879 Weibersbrunn.png,0
2018-02-28_13-35-31 Auf dem Ghau 20 87499 Wildpoldsried.png,0
2018-02-28_13-37-06 Cypriansstrasse 7 87499 Wildpoldsried.png,0
2018-02-28_13-37-01 Cypriansstrasse 3 87499 Wildpoldsried.png,0
2018-02-28_13-35-48 Bahnhofstrasse 11 87499 Wildpoldsried.png,1
2018-02-28_13-41-04 Sudetenstrasse 13 95485 Warmensteinach .png,0
2018-02-28_13-41-22 Am Ausblick 6 63879 Weibersbrunn.png,1
2018-02-28_13-45-16 Am Bauernwald 4 81739 Muenchen.png,0
2018-02-28_13-34-44 Salzstrasse 6 87499 Wildpoldsried.png,0
2018-02-28_13-36-49 Guenzacher Strasse 15 87499 Wildpoldsried.png,1
2018-02-28_13-36-34 Guenzacher Strasse 5 87499 Wildpoldsried.png,1
2018-02-28_13-39-07 Am Kastenacker 15 82266 Inning.png,1
2018-02-28_13-41-15 Am Ausblick 1 63879 Weibersbrunn.png,0
2018-02-28_13-38-39 Stegner Weg 14 82266 Inning.png,0
2018-02-28_13-41-31 Am Ausblick 12 63879 Weibersbrunn.png,0
2018-02-28_13-41-34 Am Ausblick 15 63879 Weibersbrunn.png,0
2018-02-28_13-40-15 Obere Alte Poststrasse 1 95485 Warmensteinach .png,1
2018-02-28_13-43-12 Ruebezahlstrasse 2 81739 Muenchen.png,1
2018-02-28_13-34-52 Salzstrasse 12 87499 Wildpoldsried.png,1
2018-02-28_13-45-14 Am Bauernwald 3 81739 Muenchen.png,0
2018-02-28_13-41-19 Am Ausblick 4 63879 Weibersbrunn.png,1
2018-02-28_13-37-12 Cypriansstrasse 11 87499 Wildpoldsried.png,1
2018-02-28_13-38-08 Zweigstrasse 10 82266 Inning.png,1
2018-02-28_13-44-58 Waldperlacher Strasse 13 81739 Muenchen.png,0
2018-02-28_13-37-51 Hirtenweg 18 82266 Inning.png,0
2018-02-28_13-42-57 Pfarrweg 10 63879 Weibersbrunn.png,0
2018-02-28_13-42-10 Am Eichwald 20 63879 Weibersbrunn.png,1
2018-02-28_13-35-27 Auf dem Ghau 17 87499 Wildpoldsried.png,1
2018-02-28_13-34-33 Marktoberdorfer Strasse 18 87499 Wildpoldsried.png,0
2018-02-28_13-35-29 Auf dem Ghau 18 87499 Wildpoldsried.png,1
2018-02-28_13-44-14 Matthissonstrasse 5 81739 Muenchen.png,0
2018-02-28_13-45-18 Am Bauernwald 5 81739 Muenchen.png,0
2018-02-28_13-36-36 Guenzacher Strasse 6 87499 Wildpoldsried.png,1
2018-02-28_13-45-03 Waldperlacher Strasse 16 81739 Muenchen.png,0
2018-02-28_13-34-16 Marktoberdorfer Strasse 10 87499 Wildpoldsried.png,0
2018-02-28_13-38-34 Stegner Weg 10 82266 Inning.png,0
2018-02-28_13-44-31 Matthissonstrasse 17 81739 Muenchen.png,0
2018-02-28_13-35-36 Bahnhofstrasse 3 87499 Wildpoldsried.png,1
2018-02-28_13-43-32 Ruebezahlstrasse 17 81739 Muenchen.png,0
2018-02-28_13-41-52 Am Eichwald 7 63879 Weibersbrunn.png,0
2018-02-28_13-39-06 Am Kastenacker 14 82266 Inning.png,1
2018-02-28_13-41-00 Sudetenstrasse 10 95485 Warmensteinach .png,0
2018-02-28_13-35-11 Auf dem Ghau 6 87499 Wildpoldsried.png,1
2018-02-28_13-42-26 Hauptstrasse 10 63879 Weibersbrunn.png,1
2018-02-28_13-35-23 Auf dem Ghau 14 87499 Wildpoldsried.png,1
2018-02-28_13-38-43 Stegner Weg 17 82266 Inning.png,0
2018-02-28_13-42-15 Hauptstrasse 3 63879 Weibersbrunn.png,1
2018-02-28_13-37-13 Cypriansstrasse 12 87499 Wildpoldsried.png,0
2018-02-28_13-37-32 Hirtenweg 5 82266 Inning.png,1
2018-02-28_13-38-38 Stegner Weg 13 82266 Inning.png,0
2018-02-28_13-37-28 Hirtenweg 2 82266 Inning.png,2
2018-02-28_13-42-29 Hauptstrasse 12 63879 Weibersbrunn.png,0
2018-02-28_13-43-06 Pfarrweg 17 63879 Weibersbrunn.png,0
2018-02-28_13-38-55 Am Kastenacker 5 82266 Inning.png,1
2018-02-28_13-36-01 Bahnhofstrasse 20 87499 Wildpoldsried.png,1
2018-02-28_13-43-38 Ruebezahlstrasse 21 81739 Muenchen.png,0
2018-02-28_13-35-17 Auf dem Ghau 10 87499 Wildpoldsried.png,0
2018-02-28_13-36-50 Guenzacher Strasse 16 87499 Wildpoldsried.png,0
2018-02-28_13-34-59 Salzstrasse 17 87499 Wildpoldsried.png,1
2018-02-28_13-41-18 Am Ausblick 3 63879 Weibersbrunn.png,0
2018-02-28_13-41-25 Am Ausblick 8 63879 Weibersbrunn.png,0
2018-02-28_13-37-05 Cypriansstrasse 6 87499 Wildpoldsried.png,1
2018-02-28_13-43-46 Lavaterstrasse 5 81739 Muenchen.png,0
2018-02-28_13-41-36 Am Ausblick 16 63879 Weibersbrunn.png,0
2018-02-28_13-44-55 Waldperlacher Strasse 11 81739 Muenchen.png,0
2018-02-28_13-39-42 Kirchweg 19 95485 Warmensteinach .png,0
2018-02-28_13-38-52 Am Kastenacker 3 82266 Inning.png,1
2018-02-28_13-40-37 Obere Alte Poststrasse 14 95485 Warmensteinach .png,1
2018-02-28_13-39-05 Am Kastenacker 13 82266 Inning.png,1
2018-02-28_13-41-08 Sudetenstrasse 16 95485 Warmensteinach .png,0
2018-02-28_13-44-21 Matthissonstrasse 10 81739 Muenchen.png,1
2018-02-28_13-45-41 Am Bauernwald 18 81739 Muenchen.png,0
2018-02-28_13-45-35 Am Bauernwald 14 81739 Muenchen.png,0
2018-02-28_13-41-28 Am Ausblick 10 63879 Weibersbrunn.png,1
2018-02-28_13-42-43 Pfarrweg 1 63879 Weibersbrunn.png,0
2018-02-28_13-38-13 Zweigstrasse 14 82266 Inning.png,1
2018-02-28_13-40-54 Sudetenstrasse 6 95485 Warmensteinach .png,0
2018-02-28_13-34-55 Salzstrasse 14 87499 Wildpoldsried.png,0
2018-02-28_13-40-28 Obere Alte Poststrasse 8 95485 Warmensteinach .png,0
2018-02-28_13-41-58 Am Eichwald 11 63879 Weibersbrunn.png,1
2018-02-28_13-34-36 Marktoberdorfer Strasse 20 87499 Wildpoldsried.png,0
2018-02-28_13-37-35 Hirtenweg 7 82266 Inning.png,0
2018-02-28_13-43-07 Pfarrweg 18 63879 Weibersbrunn.png,1
2018-02-28_13-41-55 Am Eichwald 9 63879 Weibersbrunn.png,0
2018-02-28_13-36-03 Gruentenstrasse 2 87499 Wildpoldsried.png,1
2018-02-28_13-41-03 Sudetenstrasse 12 95485 Warmensteinach .png,0
2018-02-28_13-42-24 Hauptstrasse 9 63879 Weibersbrunn.png,0
2018-02-28_13-43-33 Ruebezahlstrasse 18 81739 Muenchen.png,1
2018-02-28_13-35-52 Bahnhofstrasse 14 87499 Wildpoldsried.png,0
2018-02-28_13-43-43 Lavaterstrasse 3 81739 Muenchen.png,1
2018-02-28_13-42-16 Hauptstrasse 4 63879 Weibersbrunn.png,1
2018-02-28_13-45-11 Am Bauernwald 1 81739 Muenchen.png,0
2018-02-28_13-45-06 Waldperlacher Strasse 18 81739 Muenchen.png,1
2018-02-28_13-39-04 Am Kastenacker 12 82266 Inning.png,1
2018-02-28_13-42-08 Am Eichwald 19 63879 Weibersbrunn.png,0
2018-02-28_13-42-39 Hauptstrasse 18 63879 Weibersbrunn.png,0
2018-02-28_13-43-00 Pfarrweg 12 63879 Weibersbrunn.png,0
2018-02-28_13-44-34 Matthissonstrasse 19 81739 Muenchen.png,0
2018-02-28_13-42-13 Hauptstrasse 2 63879 Weibersbrunn.png,1
2018-02-28_13-38-50 Am Kastenacker 2 82266 Inning.png,1
2018-02-28_13-43-50 Lavaterstrasse 8 81739 Muenchen.png,0
2018-02-28_13-43-24 Ruebezahlstrasse 11 81739 Muenchen.png,0
2018-02-28_13-36-40 Guenzacher Strasse 9 87499 Wildpoldsried.png,0
2018-02-28_13-36-12 Gruentenstrasse 9 87499 Wildpoldsried.png,0
2018-02-28_13-45-08 Waldperlacher Strasse 19 81739 Muenchen.png,0
2018-02-28_13-41-45 Am Eichwald 2 63879 Weibersbrunn.png,1
2018-02-28_13-40-29 Obere Alte Poststrasse 9 95485 Warmensteinach .png,1
2018-02-28_13-35-02 Salzstrasse 19 87499 Wildpoldsried.png,1
2018-02-28_13-36-21 Gruentenstrasse 16 87499 Wildpoldsried.png,2
2018-02-28_13-39-14 Am Kastenacker 20 82266 Inning.png,2
2018-02-28_13-41-29 Am Ausblick 11 63879 Weibersbrunn.png,0
2018-02-28_13-35-30 Auf dem Ghau 19 87499 Wildpoldsried.png,1
2018-02-28_13-41-11 Sudetenstrasse 18 95485 Warmensteinach .png,0
2018-02-28_13-36-37 Guenzacher Strasse 7 87499 Wildpoldsried.png,1
2018-02-28_13-40-38 Obere Alte Poststrasse 15 95485 Warmensteinach .png,1
2018-02-28_13-35-13 Auf dem Ghau 7 87499 Wildpoldsried.png,1
2018-02-28_13-36-02 Gruentenstrasse 1 87499 Wildpoldsried.png,1
2018-02-28_13-45-38 Am Bauernwald 16 81739 Muenchen.png,0
2018-02-28_13-38-22 Stegner Weg 1 82266 Inning.png,0
2018-02-28_13-36-14 Gruentenstrasse 10 87499 Wildpoldsried.png,0
2018-02-28_13-37-08 Cypriansstrasse 8 87499 Wildpoldsried.png,0
2018-02-28_13-37-48 Hirtenweg 16 82266 Inning.png,0
2018-02-28_13-43-56 Lavaterstrasse 12 81739 Muenchen.png,0
2018-02-28_13-38-02 Zweigstrasse 6 82266 Inning.png,0
2018-02-28_13-38-46 Stegner Weg 19 82266 Inning.png,1
2018-02-28_13-41-37 Am Ausblick 17 63879 Weibersbrunn.png,0
2018-02-28_13-36-17 Gruentenstrasse 13 87499 Wildpoldsried.png,0
2018-02-28_13-41-01 Sudetenstrasse 11 95485 Warmensteinach .png,0
2018-02-28_13-39-01 Am Kastenacker 10 82266 Inning.png,1
2018-02-28_13-37-30 Hirtenweg 3 82266 Inning.png,1
2018-02-28_13-42-51 Pfarrweg 6 63879 Weibersbrunn.png,0
2018-02-28_13-42-22 Hauptstrasse 8 63879 Weibersbrunn.png,1
2018-02-28_13-44-39 Waldperlacher Strasse 2 81739 Muenchen.png,0
2018-02-28_13-37-16 Cypriansstrasse 14 87499 Wildpoldsried.png,1
2018-02-28_13-41-23 Am Ausblick 7 63879 Weibersbrunn.png,0
2018-02-28_13-42-40 Hauptstrasse 19 63879 Weibersbrunn.png,0
2018-02-28_13-44-51 Waldperlacher Strasse 9 81739 Muenchen.png,0
2018-02-28_13-44-10 Matthissonstrasse 2 81739 Muenchen.png,1
2018-02-28_13-37-31 Hirtenweg 4 82266 Inning.png,0
2018-02-28_13-34-08 Marktoberdorfer Strasse 5 87499 Wildpoldsried.png,0
2018-02-28_13-41-43 Am Eichwald 1 63879 Weibersbrunn.png,0
